Va,Ib,Ib_eff,v_e0,eta_div,T_axial,Isp_ax,P_elec,mdot,gas,thruster_type
1789.4736842105262,0.174867862159014,0.11628712833574431,51273.35460573511,0.9961995224174713,0.008086145551002878,5206.777917530578,312.9214375477093,1.5830822982367445e-07,Xenon,ion
1789.4736842105262,0.23124108632046694,0.1537753224031105,51273.35460573511,0.9961995224174713,0.010692925837104314,5206.777917530578,413.7998386787303,2.0934302384624656e-07,Xenon,ion
1789.4736842105262,0.3057876921606392,0.20334881528682508,51273.35460573511,0.9961995224174713,0.014140069856104958,5206.777917530578,547.1990280769334,2.7683021711443814e-07,Xenon,ion
1789.4736842105262,0.4043663440818807,0.26890361881445063,51273.35460573511,0.9961995224174713,0.01869849081359316,5206.777917530578,723.6029315149444,3.660736703789662e-07,Xenon,ion
1789.4736842105262,0.5347244000266965,0.3555917260177532,51273.35460573511,0.9961995224174713,0.0247264378651619,5206.777917530578,956.8752421530359,4.840870824781748e-07,Xenon,ion
1789.4736842105262,0.7071067811865475,0.470226009489054,51273.35460573511,0.9961995224174713,0.03269765114172998,5206.777917530578,1265.3489768601376,6.401452013187339e-07,Xenon,ion
1789.4736842105262,0.9350611267692983,0.6218156493015833,51273.35460573511,0.9961995224174713,0.04323859328288555,5206.777917530578,1673.2672794819023,8.46512732117527e-07,Xenon,ion
1789.4736842105262,1.2365025114423323,0.8222741701091509,51273.35460573511,0.9961995224174713,0.05717768352775565,5206.777917530578,2212.6887046862785,1.1194082282595862e-06,Xenon,ion
1789.4736842105262,1.6351214022614597,1.0873557325038707,51273.35460573511,0.9961995224174713,0.075610403701413,5206.777917530578,2926.0067198362963,1.4802787175577807e-06,Xenon,ion
1789.4736842105262,2.1622455073017246,1.4378932623556469,51273.35460573511,0.9961995224174713,0.09998539281703304,5206.777917530578,3869.2814341188755,1.9574852375896345e-06,Xenon,ion
1789.4736842105262,2.8593018398391052,1.901435723493005,51273.35460573511,0.9961995224174713,0.13221829652246087,5206.777917530578,5116.64539760682,2.588531747388159e-06,Xenon,ion
1789.4736842105262,3.7810724932478514,2.5144132080098207,51273.35460573511,0.9961995224174713,0.17484231889043791,5206.777917530578,6766.129724759313,3.423012587051288e-06,Xenon,ion
1789.4736842105262,5.000000000000001,3.325,51273.35460573511,0.9961995224174713,0.2312073085118934,5206.777917530578,8947.368421052633,4.526510127965046e-06,Xenon,ion
1973.6842105263158,0.1,0.06649999999999999,53847.79297178754,0.9961995224174713,0.00485632484086386,5468.210564906179,197.3684210526316,9.053020255930088e-08,Xenon,ion
1973.6842105263158,0.13223761271250095,0.08793801245381312,53847.79297178754,0.9961995224174713,0.00642188803512253,5468.210564906179,260.99528824835716,1.1971497864821093e-07,Xenon,ion
1973.6842105263158,0.174867862159014,0.11628712833574431,53847.79297178754,0.9961995224174713,0.008492151428715771,5468.210564906179,345.1339384717382,1.5830822982367445e-07,Xenon,ion
1973.6842105263158,0.23124108632046694,0.1537753224031105,53847.79297178754,0.9961995224174713,0.011229818317264278,5468.210564906179,456.39688089565846,2.0934302384624656e-07,Xenon,ion
1973.6842105263158,0.3057876921606392,0.20334881528682508,53847.79297178754,0.9961995224174713,0.014850043654701434,5468.210564906179,603.5283397907353,2.7683021711443814e-07,Xenon,ion
1973.6842105263158,0.4043663440818807,0.26890361881445063,53847.79297178754,0.9961995224174713,0.019637343215741402,5468.210564906179,798.0914685826593,3.660736703789662e-07,Xenon,ion
1973.6842105263158,0.5347244000266965,0.3555917260177532,53847.79297178754,0.9961995224174713,0.0259679538686567,5468.210564906179,1055.3771053158484,4.840870824781748e-07,Xenon,ion
1973.6842105263158,0.7071067811865475,0.470226009489054,53847.79297178754,0.9961995224174713,0.03433940226619517,5468.210564906179,1395.6054891839754,6.401452013187339e-07,Xenon,ion
1973.6842105263158,0.9350611267692983,0.6218156493015833,53847.79297178754,0.9961995224174713,0.04540960577655895,5468.210564906179,1845.5153817815099,8.46512732117527e-07,Xenon,ion
1973.6842105263158,1.2365025114423323,0.8222741701091509,53847.79297178754,0.9961995224174713,0.06004857862107948,5468.210564906179,2440.4654831098665,1.1194082282595862e-06,Xenon,ion
1973.6842105263158,1.6351214022614597,1.0873557325038707,53847.79297178754,0.9961995224174713,0.07940680683630477,5468.210564906179,3227.2132939370917,1.4802787175577807e-06,Xenon,ion
1973.6842105263158,2.1622455073017246,1.4378932623556469,53847.79297178754,0.9961995224174713,0.10500566569155645,5468.210564906179,4267.589817042877,1.9574852375896345e-06,Xenon,ion
1973.6842105263158,2.8593018398391052,1.901435723493005,53847.79297178754,0.9961995224174713,0.13885698552338388,5468.210564906179,5643.358894419287,2.588531747388159e-06,Xenon,ion
1973.6842105263158,3.7810724932478514,2.5144132080098207,53847.79297178754,0.9961995224174713,0.1836211627406659,5468.210564906179,7462.643078778654,3.423012587051288e-06,Xenon,ion
1973.6842105263158,5.000000000000001,3.325,53847.79297178754,0.9961995224174713,0.24281624204319305,5468.210564906179,9868.42105263158,4.526510127965046e-06,Xenon,ion
2157.8947368421054,0.1,0.06649999999999999,56304.64211181458,0.9961995224174713,0.005077898592553544,5717.702098030207,215.78947368421055,9.053020255930088e-08,Xenon,ion
2157.8947368421054,0.13223761271250095,0.08793801245381312,56304.64211181458,0.9961995224174713,0.0067148918747544925,5717.702098030207,285.3548484848705,1.1971497864821093e-07,Xenon,ion
2157.8947368421054,0.174867862159014,0.11628712833574431,56304.64211181458,0.9961995224174713,0.008879612711401044,5717.702098030207,377.3464393957671,1.5830822982367445e-07,Xenon,ion
2157.8947368421054,0.23124108632046694,0.1537753224031105,56304.64211181458,0.9961995224174713,0.011742187867672518,5717.702098030207,498.99392311258663,2.0934302384624656e-07,Xenon,ion
2157.8947368421054,0.3057876921606392,0.20334881528682508,56304.64211181458,0.9961995224174713,0.015527588916427066,5717.702098030207,659.8576515045373,2.7683021711443814e-07,Xenon,ion
2157.8947368421054,0.4043663440818807,0.26890361881445063,56304.64211181458,0.9961995224174713,0.020533312894894042,5717.702098030207,872.5800056503742,3.660736703789662e-07,Xenon,ion
2157.8947368421054,0.5347244000266965,0.3555917260177532,56304.64211181458,0.9961995224174713,0.02715276278299601,5717.702098030207,1153.878968478661,4.840870824781748e-07,Xenon,ion
2157.8947368421054,0.7071067811865475,0.470226009489054,56304.64211181458,0.9961995224174713,0.03590616528972237,5717.702098030207,1525.8620015078131,6.401452013187339e-07,Xenon,ion
2157.8947368421054,0.9350611267692983,0.6218156493015833,56304.64211181458,0.9961995224174713,0.04748145579573351,5717.702098030207,2017.7634840811177,8.46512732117527e-07,Xenon,ion
2157.8947368421054,1.2365025114423323,0.8222741701091509,56304.64211181458,0.9961995224174713,0.06278834362541942,5717.702098030207,2668.242261533454,1.1194082282595862e-06,Xenon,ion
2157.8947368421054,1.6351214022614597,1.0873557325038707,56304.64211181458,0.9961995224174713,0.08302980667197644,5717.702098030207,3528.419868037887,1.4802787175577807e-06,Xenon,ion
2157.8947368421054,2.1622455073017246,1.4378932623556469,56304.64211181458,0.9961995224174713,0.10979663418282654,5717.702098030207,4665.8981999668795,1.9574852375896345e-06,Xenon,ion
2157.8947368421054,2.8593018398391052,1.901435723493005,56304.64211181458,0.9961995224174713,0.14519244788204752,5717.702098030207,6170.0723912317535,2.588531747388159e-06,Xenon,ion
2157.8947368421054,3.7810724932478514,2.5144132080098207,56304.64211181458,0.9961995224174713,0.19199902691806184,5717.702098030207,8159.156432797996,3.423012587051288e-06,Xenon,ion
2157.8947368421054,5.000000000000001,3.325,56304.64211181458,0.9961995224174713,0.25389492962767723,5717.702098030207,10789.473684210529,4.526510127965046e-06,Xenon,ion
2342.105263157895,0.1,0.06649999999999999,58658.67914253232,0.9961995224174713,0.005290200116491163,5956.753124100956,234.2105263157895,9.053020255930088e-08,Xenon,ion
2342.105263157895,0.13223761271250095,0.08793801245381312,58658.67914253232,0.9961995224174713,0.00699563434176186,5956.753124100956,309.71440872138385,1.1971497864821093e-07,Xenon,ion
2342.105263157895,0.174867862159014,0.11628712833574431,58658.67914253232,0.9961995224174713,0.00925085984764177,5956.753124100956,409.558940319796,1.5830822982367445e-07,Xenon,ion
2342.105263157895,0.23124108632046694,0.1537753224031105,58658.67914253232,0.9961995224174713,0.012233116217900776,5956.753124100956,541.5909653295148,2.0934302384624656e-07,Xenon,ion
2342.105263157895,0.3057876921606392,0.20334881528682508,58658.67914253232,0.9961995224174713,0.01617678084689778,5956.753124100956,716.1869632183393,2.7683021711443814e-07,Xenon,ion
2342.105263157895,0.4043663440818807,0.26890361881445063,58658.67914253232,0.9961995224174713,0.021391788805670713,5956.753124100956,947.0685427180891,3.660736703789662e-07,Xenon,ion
